"ID";"StatusVanBewoning";"RegioS";"Perioden";"TotaleWoningvoorraad_1";"Koopwoningen_2";"TotaalHuurwoningen_3";"EigendomWoningcorporatie_4";"EigendomOverigeVerhuurders_5";"EigendomOnbekend_6"
"11166";"A028726";"GM0109";"2018JJ00";"     669";"     261";"     367";"     151";"     216";"      41"
"11167";"A028726";"GM0109";"2019JJ00";"     672";"     317";"     344";"     199";"     145";"      11"
"11168";"A028726";"GM0109";"2020JJ00";"     641";"     292";"     339";"     210";"     129";"      10"
"11169";"A028726";"GM0109";"2021JJ00";"     634";"     260";"     370";"     242";"     128";"       4"
"11174";"A028726";"GM1706";"2016JJ00";"     305";"     188";"      74";"      11";"      63";"      43"
"11175";"A028726";"GM1706";"2017JJ00";"     321";"     176";"     108";"      26";"      82";"      37"
"11176";"A028726";"GM1706";"2018JJ00";"     330";"     177";"     119";"      25";"      94";"      34"
"11177";"A028726";"GM1706";"2019JJ00";"     338";"     219";"     119";"      18";"     101";"       0"
"11178";"A028726";"GM1706";"2020JJ00";"     323";"     202";"     117";"      14";"     103";"       4"
"11179";"A028726";"GM1706";"2021JJ00";"     354";"     207";"     147";"      25";"     122";"       0"
"11184";"A028726";"GM0611";"2016JJ00";"     233";"     140";"      83";"      24";"      59";"      10"
"11185";"A028726";"GM0611";"2017JJ00";"     200";"     116";"      75";"      20";"      55";"       9"
"11186";"A028726";"GM0611";"2018JJ00";"     199";"     108";"      87";"      30";"      57";"       4"
"11187";"A028726";"GM0611";"2019JJ00";"";"";"";"";"";""
"11188";"A028726";"GM0611";"2020JJ00";"";"";"";"";"";""
"11189";"A028726";"GM0611";"2021JJ00";"";"";"";"";"";""
"11194";"A028726";"GM1684";"2016JJ00";"     473";"     197";"     257";"     181";"      76";"      19"
"11195";"A028726";"GM1684";"2017JJ00";"     334";"     166";"     151";"      71";"      80";"      17"
"11196";"A028726";"GM1684";"2018JJ00";"     332";"     155";"     160";"      81";"      79";"      17"
"11197";"A028726";"GM1684";"2019JJ00";"     467";"     149";"     303";"     137";"     166";"      15"
"11198";"A028726";"GM1684";"2020JJ00";"     429";"     160";"     256";"      59";"     197";"      13"
"11199";"A028726";"GM1684";"2021JJ00";"     321";"     158";"     157";"      68";"      89";"       6"
"11204";"A028726";"GM0216";"2016JJ00";"     467";"     175";"     231";"     126";"     105";"      61"
"11205";"A028726";"GM0216";"2017JJ00";"     428";"     150";"     224";"     127";"      97";"      54"
"11206";"A028726";"GM0216";"2018JJ00";"     375";"     150";"     176";"      70";"     106";"      49"
"11207";"A028726";"GM0216";"2019JJ00";"     428";"     185";"     226";"     110";"     116";"      17"
"11208";"A028726";"GM0216";"2020JJ00";"     331";"     159";"     159";"      56";"     103";"      13"
"11209";"A028726";"GM0216";"2021JJ00";"     378";"     141";"     226";"      71";"     155";"      11"
"11214";"A028726";"GM0148";"2016JJ00";"     463";"     239";"     194";"      36";"     158";"      30"
"11215";"A028726";"GM0148";"2017JJ00";"     377";"     215";"     135";"      32";"     103";"      27"
"11216";"A028726";"GM0148";"2018JJ00";"     391";"     211";"     149";"      33";"     116";"      31"
"11217";"A028726";"GM0148";"2019JJ00";"     408";"     259";"     143";"      45";"      98";"       6"
"11218";"A028726";"GM0148";"2020JJ00";"     423";"     274";"     146";"      41";"     105";"       3"
"11219";"A028726";"GM0148";"2021JJ00";"     392";"     242";"     148";"      52";"      96";"       2"
"11224";"A028726";"GM1891";"2016JJ00";"     251";"     130";"     100";"      47";"      53";"      21"
"11225";"A028726";"GM1891";"2017JJ00";"     271";"     128";"     108";"      56";"      52";"      35"
"11226";"A028726";"GM1891";"2018JJ00";"     282";"     112";"     147";"      84";"      63";"      23"
"11227";"A028726";"GM1891";"2019JJ00";"     234";"     108";"     124";"      80";"      44";"       2"
"11228";"A028726";"GM1891";"2020JJ00";"     211";"     103";"     106";"      70";"      36";"       2"
"11229";"A028726";"GM1891";"2021JJ00";"     192";"      86";"     106";"      70";"      36";"       0"
"11234";"A028726";"GM0503";"2016JJ00";"    2408";"     688";"    1366";"     596";"     770";"     354"
"11235";"A028726";"GM0503";"2017JJ00";"    2369";"     580";"    1494";"     683";"     811";"     295"
"11236";"A028726";"GM0503";"2018JJ00";"    2245";"     613";"    1390";"     506";"     884";"     242"
"11237";"A028726";"GM0503";"2019JJ00";"    2363";"     801";"    1439";"     663";"     776";"     123"
"11238";"A028726";"GM0503";"2020JJ00";"    2250";"     738";"    1460";"     675";"     785";"      52"
"11239";"A028726";"GM0503";"2021JJ00";"    2503";"     747";"    1723";"     809";"     914";"      33"
"11244";"A028726";"GM0010";"2016JJ00";"     950";"     304";"     599";"     365";"     234";"      47"
"11245";"A028726";"GM0010";"2017JJ00";"     980";"     296";"     638";"     396";"     242";"      46"
"11246";"A028726";"GM0010";"2018JJ00";"     891";"     239";"     634";"     369";"     265";"      18"
"11247";"A028726";"GM0010";"2019JJ00";"     851";"     235";"     606";"     338";"     268";"      10"
"11248";"A028726";"GM0010";"2020JJ00";"     891";"     247";"     636";"     349";"     287";"       8"
"11249";"A028726";"GM0010";"2021JJ00";"";"";"";"";"";""
"11254";"A028726";"GM0762";"2016JJ00";"     438";"     249";"     134";"      39";"      95";"      55"
"11255";"A028726";"GM0762";"2017JJ00";"     438";"     240";"     144";"      42";"     102";"      54"
"11256";"A028726";"GM0762";"2018JJ00";"     413";"     204";"     165";"      66";"      99";"      44"
"11257";"A028726";"GM0762";"2019JJ00";"     463";"     259";"     199";"      72";"     127";"       5"
"11258";"A028726";"GM0762";"2020JJ00";"     439";"     253";"     180";"      62";"     118";"       6"
"11259";"A028726";"GM0762";"2021JJ00";"     480";"     282";"     196";"      75";"     121";"       2"
"11264";"A028726";"GM0150";"2016JJ00";"    2028";"     663";"    1262";"     611";"     651";"     103"
"11265";"A028726";"GM0150";"2017JJ00";"    1621";"     556";"     935";"     405";"     530";"     130"
"11266";"A028726";"GM0150";"2018JJ00";"    1406";"     495";"     841";"     381";"     460";"      70"
"11267";"A028726";"GM0150";"2019JJ00";"    1574";"     551";"     974";"     383";"     591";"      49"
"11268";"A028726";"GM0150";"2020JJ00";"    1533";"     510";"     985";"     349";"     636";"      38"
"11269";"A028726";"GM0150";"2021JJ00";"    1461";"     480";"     975";"     380";"     595";"       6"
"11274";"A028726";"GM0384";"2016JJ00";"     635";"     163";"     244";"      91";"     153";"     228"
"11275";"A028726";"GM0384";"2017JJ00";"     630";"     142";"     298";"      59";"     239";"     190"
"11276";"A028726";"GM0384";"2018JJ00";"     595";"     149";"     263";"      59";"     204";"     183"
"11277";"A028726";"GM0384";"2019JJ00";"     702";"     196";"     502";"     169";"     333";"       4"
"11278";"A028726";"GM0384";"2020JJ00";"    1015";"     236";"     771";"     153";"     618";"       8"
"11279";"A028726";"GM0384";"2021JJ00";"     992";"     219";"     762";"     203";"     559";"      11"
"11284";"A028726";"GM1774";"2016JJ00";"     789";"     413";"     273";"      41";"     232";"     103"
"11285";"A028726";"GM1774";"2017JJ00";"     776";"     412";"     260";"      46";"     214";"     104"
"11286";"A028726";"GM1774";"2018JJ00";"     758";"     396";"     257";"      38";"     219";"     105"
"11287";"A028726";"GM1774";"2019JJ00";"     758";"     465";"     270";"      35";"     235";"      23"
"11288";"A028726";"GM1774";"2020JJ00";"     746";"     450";"     267";"      38";"     229";"      29"
"11289";"A028726";"GM1774";"2021JJ00";"     744";"     445";"     294";"      31";"     263";"       5"
"11294";"A028726";"GM0504";"2016JJ00";"";"";"";"";"";""
"11295";"A028726";"GM0504";"2017JJ00";"";"";"";"";"";""
"11296";"A028726";"GM0504";"2018JJ00";"";"";"";"";"";""
"11297";"A028726";"GM0504";"2019JJ00";"";"";"";"";"";""
"11298";"A028726";"GM0504";"2020JJ00";"";"";"";"";"";""
"11299";"A028726";"GM0504";"2021JJ00";"";"";"";"";"";""
"11304";"A028726";"GM0221";"2016JJ00";"     171";"      82";"      81";"      23";"      58";"       8"
"11305";"A028726";"GM0221";"2017JJ00";"     167";"      77";"      83";"      29";"      54";"       7"
"11306";"A028726";"GM0221";"2018JJ00";"     151";"      64";"      82";"      37";"      45";"       5"
"11307";"A028726";"GM0221";"2019JJ00";"     174";"      72";"     102";"      60";"      42";"       0"
"11308";"A028726";"GM0221";"2020JJ00";"     191";"      77";"     113";"      74";"      39";"       1"
"11309";"A028726";"GM0221";"2021JJ00";"     187";"      89";"      97";"      64";"      33";"       1"
"11314";"A028726";"GM0222";"2016JJ00";"     762";"     359";"     355";"     111";"     244";"      48"
"11315";"A028726";"GM0222";"2017JJ00";"     800";"     326";"     417";"     127";"     290";"      57"
"11316";"A028726";"GM0222";"2018JJ00";"     691";"     287";"     347";"     107";"     240";"      57"
"11317";"A028726";"GM0222";"2019JJ00";"     777";"     296";"     472";"     279";"     193";"       9"
"11318";"A028726";"GM0222";"2020JJ00";"     743";"     304";"     429";"     238";"     191";"      10"
"11319";"A028726";"GM0222";"2021JJ00";"     865";"     340";"     522";"     287";"     235";"       3"
"11324";"A028726";"GM0766";"2016JJ00";"     255";"     141";"      99";"      48";"      51";"      15"
"11325";"A028726";"GM0766";"2017JJ00";"     267";"     132";"     120";"      46";"      74";"      15"
"11326";"A028726";"GM0766";"2018JJ00";"     296";"     137";"     140";"      52";"      88";"      19"
"11327";"A028726";"GM0766";"2019JJ00";"     324";"     153";"     168";"      89";"      79";"       3"
"11328";"A028726";"GM0766";"2020JJ00";"     300";"     190";"     108";"      36";"      72";"       2"
"11329";"A028726";"GM0766";"2021JJ00";"     297";"     145";"     151";"      80";"      71";"       1"
"11334";"A028726";"GM0058";"2016JJ00";"     593";"     348";"     190";"      79";"     111";"      55"
"11335";"A028726";"GM0058";"2017JJ00";"     638";"     362";"     213";"      93";"     120";"      63"
"11336";"A028726";"GM0058";"2018JJ00";"     673";"     331";"     260";"     118";"     142";"      82"
"11337";"A028726";"GM0058";"2019JJ00";"";"";"";"";"";""
"11338";"A028726";"GM0058";"2020JJ00";"";"";"";"";"";""
"11339";"A028726";"GM0058";"2021JJ00";"";"";"";"";"";""
"11344";"A028726";"GM0505";"2016JJ00";"    2807";"     979";"    1640";"     815";"     825";"     188"
"11345";"A028726";"GM0505";"2017JJ00";"    2796";"     842";"    1763";"     866";"     897";"     191"
"11346";"A028726";"GM0505";"2018JJ00";"    2935";"     866";"    1889";"     963";"     926";"     180"
"11347";"A028726";"GM0505";"2019JJ00";"    2586";"     939";"    1624";"     786";"     838";"      23"
"11348";"A028726";"GM0505";"2020JJ00";"    2535";"     909";"    1609";"     794";"     815";"      17"
"11349";"A028726";"GM0505";"2021JJ00";"    2712";"     878";"    1825";"     908";"     917";"       9"
"11354";"A028726";"GM0498";"2016JJ00";"     252";"     151";"      82";"      31";"      51";"      19"
"11355";"A028726";"GM0498";"2017JJ00";"     245";"     152";"      81";"      23";"      58";"      12"
"11356";"A028726";"GM0498";"2018JJ00";"     264";"     153";"      89";"      23";"      66";"      22"
"11357";"A028726";"GM0498";"2019JJ00";"     276";"     163";"      99";"      29";"      70";"      14"
"11358";"A028726";"GM0498";"2020JJ00";"     257";"     160";"      84";"      23";"      61";"      13"
"11359";"A028726";"GM0498";"2021JJ00";"     249";"     131";"     117";"      41";"      76";"       1"
"11364";"A028726";"GM1719";"2016JJ00";"     396";"     223";"     117";"      46";"      71";"      56"
"11365";"A028726";"GM1719";"2017JJ00";"     443";"     233";"     154";"      58";"      96";"      56"
"11366";"A028726";"GM1719";"2018JJ00";"     413";"     201";"     131";"      48";"      83";"      81"
"11367";"A028726";"GM1719";"2019JJ00";"     432";"     224";"     205";"     118";"      87";"       3"
"11368";"A028726";"GM1719";"2020JJ00";"     349";"     205";"     140";"      54";"      86";"       4"
"11369";"A028726";"GM1719";"2021JJ00";"     367";"     212";"     153";"      63";"      90";"       2"
"11374";"A028726";"GM0303";"2016JJ00";"     619";"     244";"     354";"      78";"     276";"      21"
"11375";"A028726";"GM0303";"2017JJ00";"     550";"     187";"     333";"      53";"     280";"      30"
"11376";"A028726";"GM0303";"2018JJ00";"     719";"     189";"     497";"      77";"     420";"      33"
"11377";"A028726";"GM0303";"2019JJ00";"     798";"     292";"     497";"     143";"     354";"       9"
"11378";"A028726";"GM0303";"2020JJ00";"     754";"     242";"     498";"     153";"     345";"      14"
"11379";"A028726";"GM0303";"2021JJ00";"     801";"     248";"     544";"     201";"     343";"       9"
"11384";"A028726";"GM0225";"2016JJ00";"     235";"     117";"      97";"      30";"      67";"      21"
"11385";"A028726";"GM0225";"2017JJ00";"     237";"     114";"     102";"      25";"      77";"      21"
"11386";"A028726";"GM0225";"2018JJ00";"     286";"      91";"     126";"      26";"     100";"      69"
"11387";"A028726";"GM0225";"2019JJ00";"     301";"     125";"     170";"      40";"     130";"       6"
"11388";"A028726";"GM0225";"2020JJ00";"     281";"      83";"     195";"      58";"     137";"       3"
"11389";"A028726";"GM0225";"2021JJ00";"     284";"     104";"     180";"      35";"     145";"       0"
"11394";"A028726";"GM0226";"2016JJ00";"     223";"     119";"      94";"      33";"      61";"      10"
"11395";"A028726";"GM0226";"2017JJ00";"     213";"     111";"      89";"      42";"      47";"      13"
"11396";"A028726";"GM0226";"2018JJ00";"     173";"      86";"      75";"      28";"      47";"      12"
"11397";"A028726";"GM0226";"2019JJ00";"     172";"     108";"      59";"      30";"      29";"       5"
"11398";"A028726";"GM0226";"2020JJ00";"     187";"      97";"      79";"      39";"      40";"      11"
"11399";"A028726";"GM0226";"2021JJ00";"     158";"      98";"      59";"      36";"      23";"       1"
"11404";"A028726";"GM1711";"2016JJ00";"     616";"     324";"     192";"      49";"     143";"     100"
"11405";"A028726";"GM1711";"2017JJ00";"     622";"     314";"     204";"      57";"     147";"     104"
"11406";"A028726";"GM1711";"2018JJ00";"     610";"     294";"     222";"      58";"     164";"      94"
"11407";"A028726";"GM1711";"2019JJ00";"     603";"     321";"     276";"      56";"     220";"       6"
"11408";"A028726";"GM1711";"2020JJ00";"     625";"     331";"     287";"      71";"     216";"       7"
"11409";"A028726";"GM1711";"2021JJ00";"     620";"     292";"     317";"      71";"     246";"      11"
"11414";"A028726";"GM0385";"2016JJ00";"     657";"     321";"     162";"      53";"     109";"     174"
"11415";"A028726";"GM0385";"2017JJ00";"     435";"     318";"     112";"      23";"      89";"       5"
"11416";"A028726";"GM0385";"2018JJ00";"     413";"     294";"     115";"      33";"      82";"       4"
"11417";"A028726";"GM0385";"2019JJ00";"     400";"     286";"     105";"      29";"      76";"       9"
"11418";"A028726";"GM0385";"2020JJ00";"     423";"     294";"     122";"      30";"      92";"       7"
"11419";"A028726";"GM0385";"2021JJ00";"     528";"     364";"     161";"      81";"      80";"       3"
"11424";"A028726";"GM0228";"2016JJ00";"    5471";"    1313";"    2044";"     167";"    1877";"    2114"
"11425";"A028726";"GM0228";"2017JJ00";"    5407";"    1343";"    2066";"     151";"    1915";"    1998"
"11426";"A028726";"GM0228";"2018JJ00";"    3046";"    1139";"    1477";"     143";"    1334";"     430"
"11427";"A028726";"GM0228";"2019JJ00";"    2819";"    1101";"    1506";"     515";"     991";"     212"
"11428";"A028726";"GM0228";"2020JJ00";"    2443";"    1067";"    1344";"     424";"     920";"      32"
"11429";"A028726";"GM0228";"2021JJ00";"    2517";"    1049";"    1459";"     468";"     991";"       9"
"11434";"A028726";"GM0317";"2016JJ00";"      97";"      63";"      26";"      12";"      14";"       8"
"11435";"A028726";"GM0317";"2017JJ00";"      82";"      54";"      24";"       5";"      19";"       4"
"11436";"A028726";"GM0317";"2018JJ00";"      93";"      48";"      44";"      16";"      28";"       1"
"11437";"A028726";"GM0317";"2019JJ00";"     139";"      81";"      56";"      23";"      33";"       2"
"11438";"A028726";"GM0317";"2020JJ00";"     118";"      63";"      46";"      15";"      31";"       9"
"11439";"A028726";"GM0317";"2021JJ00";"     132";"      77";"      50";"      10";"      40";"       5"
"11444";"A028726";"GM1979";"2016JJ00";"";"";"";"";"";""
"11445";"A028726";"GM1979";"2017JJ00";"";"";"";"";"";""
"11446";"A028726";"GM1979";"2018JJ00";"";"";"";"";"";""
"11447";"A028726";"GM1979";"2019JJ00";"";"";"";"";"";""
"11448";"A028726";"GM1979";"2020JJ00";"";"";"";"";"";""
"11449";"A028726";"GM1979";"2021JJ00";"    1837";"     516";"    1317";"     709";"     608";"       4"
"11454";"A028726";"GM1651";"2016JJ00";"     426";"     180";"     242";"     146";"      96";"       4"
"11455";"A028726";"GM1651";"2017JJ00";"     382";"     179";"     200";"      91";"     109";"       3"
"11456";"A028726";"GM1651";"2018JJ00";"     386";"     161";"     220";"      97";"     123";"       5"
"11457";"A028726";"GM1651";"2019JJ00";"";"";"";"";"";""
"11458";"A028726";"GM1651";"2020JJ00";"";"";"";"";"";""
"11459";"A028726";"GM1651";"2021JJ00";"";"";"";"";"";""
"11464";"A028726";"GM0770";"2016JJ00";"     423";"     213";"      72";"      15";"      57";"     138"
"11465";"A028726";"GM0770";"2017JJ00";"     437";"     219";"      89";"      27";"      62";"     129"
"11466";"A028726";"GM0770";"2018JJ00";"     396";"     184";"      89";"      20";"      69";"     123"
"11467";"A028726";"GM0770";"2019JJ00";"     437";"     248";"     187";"      25";"     162";"       2"
"11468";"A028726";"GM0770";"2020JJ00";"     448";"     236";"     208";"      14";"     194";"       4"
"11469";"A028726";"GM0770";"2021JJ00";"     445";"     229";"     215";"      18";"     197";"       1"
"11474";"A028726";"GM1903";"2016JJ00";"     591";"     306";"     235";"      60";"     175";"      50"
"11475";"A028726";"GM1903";"2017JJ00";"     605";"     285";"     249";"      77";"     172";"      71"
"11476";"A028726";"GM1903";"2018JJ00";"     589";"     281";"     231";"      45";"     186";"      77"
"11477";"A028726";"GM1903";"2019JJ00";"     550";"     314";"     228";"      33";"     195";"       8"
"11478";"A028726";"GM1903";"2020JJ00";"     550";"     323";"     222";"      26";"     196";"       5"
"11479";"A028726";"GM1903";"2021JJ00";"     540";"     272";"     262";"      32";"     230";"       6"
"11484";"A028726";"GM0772";"2016JJ00";"    5545";"    1307";"    2362";"    1003";"    1359";"    1876"
"11485";"A028726";"GM0772";"2017JJ00";"    5108";"    1134";"    2794";"    1169";"    1625";"    1180"
"11486";"A028726";"GM0772";"2018JJ00";"    4736";"    1116";"    2876";"    1059";"    1817";"     744"
"11487";"A028726";"GM0772";"2019JJ00";"    4758";"    1214";"    3463";"     998";"    2465";"      81"
"11488";"A028726";"GM0772";"2020JJ00";"    4657";"    1275";"    3343";"    1165";"    2178";"      39"
"11489";"A028726";"GM0772";"2021JJ00";"    4619";"    1251";"    3329";"    1431";"    1898";"      39"
"11494";"A028726";"GM0230";"2016JJ00";"     318";"     171";"     102";"      30";"      72";"      45"
"11495";"A028726";"GM0230";"2017JJ00";"     273";"     140";"      85";"      25";"      60";"      48"
"11496";"A028726";"GM0230";"2018JJ00";"     280";"     148";"      82";"      21";"      61";"      50"
"11497";"A028726";"GM0230";"2019JJ00";"     278";"     156";"     122";"      37";"      85";"       0"
"11498";"A028726";"GM0230";"2020JJ00";"     286";"     163";"     122";"      41";"      81";"       1"
"11499";"A028726";"GM0230";"2021JJ00";"     324";"     181";"     143";"      60";"      83";"       0"
"11504";"A028726";"GM0114";"2016JJ00";"    2407";"     783";"    1294";"     445";"     849";"     330"
"11505";"A028726";"GM0114";"2017JJ00";"    1762";"     609";"     920";"     357";"     563";"     233"
"11506";"A028726";"GM0114";"2018JJ00";"    1675";"     586";"     874";"     329";"     545";"     215"
"11507";"A028726";"GM0114";"2019JJ00";"    1775";"     636";"    1121";"     585";"     536";"      18"
"11508";"A028726";"GM0114";"2020JJ00";"    1648";"     586";"    1048";"     625";"     423";"      14"
"11509";"A028726";"GM0114";"2021JJ00";"    1664";"     613";"    1042";"     621";"     421";"       9"
"11514";"A028726";"GM0388";"2016JJ00";"     334";"     152";"     144";"      60";"      84";"      38"
"11515";"A028726";"GM0388";"2017JJ00";"     310";"     115";"     156";"      65";"      91";"      39"
"11516";"A028726";"GM0388";"2018JJ00";"     321";"     137";"     148";"      46";"     102";"      36"
"11517";"A028726";"GM0388";"2019JJ00";"     307";"     137";"     154";"      62";"      92";"      16"
"11518";"A028726";"GM0388";"2020JJ00";"     304";"     144";"     146";"      52";"      94";"      14"
"11519";"A028726";"GM0388";"2021JJ00";"     317";"     141";"     169";"      75";"      94";"       7"
"11524";"A028726";"GM0153";"2016JJ00";"    3751";"     982";"    2300";"    1186";"    1114";"     469"
"11525";"A028726";"GM0153";"2017JJ00";"    3453";"     842";"    2095";"    1100";"     995";"     516"
"11526";"A028726";"GM0153";"2018JJ00";"    3276";"     838";"    2055";"     982";"    1073";"     383"
"11527";"A028726";"GM0153";"2019JJ00";"    3790";"     979";"    2759";"    1222";"    1537";"      52"
"11528";"A028726";"GM0153";"2020JJ00";"    3406";"     992";"    2359";"    1019";"    1340";"      55"
"11529";"A028726";"GM0153";"2021JJ00";"    3422";"     919";"    2473";"    1084";"    1389";"      30"
"11534";"A028726";"GM0232";"2016JJ00";"     717";"     358";"     303";"      94";"     209";"      56"
"11535";"A028726";"GM0232";"2017JJ00";"     673";"     345";"     263";"      70";"     193";"      65"
"11536";"A028726";"GM0232";"2018JJ00";"     635";"     320";"     261";"      69";"     192";"      54"
"11537";"A028726";"GM0232";"2019JJ00";"     581";"     328";"     249";"     115";"     134";"       4"
"11538";"A028726";"GM0232";"2020JJ00";"     601";"     342";"     255";"     127";"     128";"       4"
"11539";"A028726";"GM0232";"2021JJ00";"     640";"     318";"     321";"     157";"     164";"       1"
"11544";"A028726";"GM0233";"2016JJ00";"     537";"     148";"     285";"      41";"     244";"     104"
"11545";"A028726";"GM0233";"2017JJ00";"     551";"     156";"     292";"      45";"     247";"     103"
"11546";"A028726";"GM0233";"2018JJ00";"     550";"     152";"     306";"      39";"     267";"      92"
"11547";"A028726";"GM0233";"2019JJ00";"     535";"     190";"     332";"      43";"     289";"      13"
"11548";"A028726";"GM0233";"2020JJ00";"     581";"     189";"     371";"      49";"     322";"      21"
"11549";"A028726";"GM0233";"2021JJ00";"     636";"     195";"     420";"      53";"     367";"      21"
"11554";"A028726";"GM0777";"2016JJ00";"     496";"     245";"     225";"      84";"     141";"      26"
"11555";"A028726";"GM0777";"2017JJ00";"     414";"     193";"     198";"      73";"     125";"      23"
"11556";"A028726";"GM0777";"2018JJ00";"     407";"     183";"     196";"      71";"     125";"      28"
"11557";"A028726";"GM0777";"2019JJ00";"     434";"     237";"     195";"      79";"     116";"       2"
"11558";"A028726";"GM0777";"2020JJ00";"     429";"     202";"     220";"      95";"     125";"       7"
"11559";"A028726";"GM0777";"2021JJ00";"     435";"     199";"     235";"     100";"     135";"       1"
"11564";"A028726";"GM1722";"2016JJ00";"     218";"     108";"      72";"      21";"      51";"      38"
"11565";"A028726";"GM1722";"2017JJ00";"     184";"      87";"      65";"      12";"      53";"      32"
"11566";"A028726";"GM1722";"2018JJ00";"     178";"      88";"      66";"      29";"      37";"      24"
"11567";"A028726";"GM1722";"2019JJ00";"";"";"";"";"";""
"11568";"A028726";"GM1722";"2020JJ00";"";"";"";"";"";""
"11569";"A028726";"GM1722";"2021JJ00";"";"";"";"";"";""
"11574";"A028726";"GM0070";"2016JJ00";"     577";"     245";"     248";"      75";"     173";"      84"
"11575";"A028726";"GM0070";"2017JJ00";"     574";"     251";"     284";"      93";"     191";"      39"
"11576";"A028726";"GM0070";"2018JJ00";"";"";"";"";"";""
"11577";"A028726";"GM0070";"2019JJ00";"";"";"";"";"";""
"11578";"A028726";"GM0070";"2020JJ00";"";"";"";"";"";""
"11579";"A028726";"GM0070";"2021JJ00";"";"";"";"";"";""
"11584";"A028726";"GM1921";"2016JJ00";"";"";"";"";"";""
"11585";"A028726";"GM1921";"2017JJ00";"";"";"";"";"";""
"11586";"A028726";"GM1921";"2018JJ00";"";"";"";"";"";""
"11587";"A028726";"GM1921";"2019JJ00";"";"";"";"";"";""
"11588";"A028726";"GM1921";"2020JJ00";"";"";"";"";"";""
"11589";"A028726";"GM1921";"2021JJ00";"";"";"";"";"";""
"11594";"A028726";"GM1940";"2016JJ00";"    1437";"     959";"     431";"     111";"     320";"      47"
"11595";"A028726";"GM1940";"2017JJ00";"    1404";"     907";"     430";"      69";"     361";"      67"
"11596";"A028726";"GM1940";"2018JJ00";"    1384";"     891";"     433";"      74";"     359";"      60"
"11597";"A028726";"GM1940";"2019JJ00";"    1398";"     909";"     441";"      95";"     346";"      48"
"11598";"A028726";"GM1940";"2020JJ00";"    1447";"     908";"     473";"     128";"     345";"      66"
"11599";"A028726";"GM1940";"2021JJ00";"    1422";"     897";"     454";"     107";"     347";"      71"
"11604";"A028726";"GM0653";"2016JJ00";"";"";"";"";"";""
"11605";"A028726";"GM0653";"2017JJ00";"";"";"";"";"";""
"11606";"A028726";"GM0653";"2018JJ00";"";"";"";"";"";""
"11607";"A028726";"GM0653";"2019JJ00";"";"";"";"";"";""
"11608";"A028726";"GM0653";"2020JJ00";"";"";"";"";"";""
"11609";"A028726";"GM0653";"2021JJ00";"";"";"";"";"";""
"11614";"A028726";"GM0779";"2016JJ00";"     315";"     106";"     195";"      78";"     117";"      14"
"11615";"A028726";"GM0779";"2017JJ00";"     340";"     137";"     187";"      66";"     121";"      16"
"11616";"A028726";"GM0779";"2018JJ00";"     313";"     105";"     186";"      62";"     124";"      22"
"11617";"A028726";"GM0779";"2019JJ00";"     334";"     120";"     212";"     108";"     104";"       2"
"11618";"A028726";"GM0779";"2020JJ00";"     311";"     114";"     195";"     114";"      81";"       2"
"11619";"A028726";"GM0779";"2021JJ00";"     322";"     134";"     188";"     107";"      81";"       0"
"11624";"A028726";"GM0236";"2016JJ00";"     387";"     208";"     139";"      39";"     100";"      40"
"11625";"A028726";"GM0236";"2017JJ00";"     427";"     200";"     150";"      41";"     109";"      77"
"11626";"A028726";"GM0236";"2018JJ00";"     441";"     162";"     194";"      42";"     152";"      85"
"11627";"A028726";"GM0236";"2019JJ00";"";"";"";"";"";""
"11628";"A028726";"GM0236";"2020JJ00";"";"";"";"";"";""
"11629";"A028726";"GM0236";"2021JJ00";"";"";"";"";"";""
"11634";"A028726";"GM1771";"2016JJ00";"     507";"     276";"     216";"     118";"      98";"      15"
"11635";"A028726";"GM1771";"2017JJ00";"     461";"     257";"     188";"      90";"      98";"      16"
"11636";"A028726";"GM1771";"2018JJ00";"     473";"     248";"     207";"      92";"     115";"      18"
"11637";"A028726";"GM1771";"2019JJ00";"     488";"     279";"     207";"      61";"     146";"       2"
"11638";"A028726";"GM1771";"2020JJ00";"     513";"     305";"     206";"      69";"     137";"       2"
"11639";"A028726";"GM1771";"2021JJ00";"     626";"     256";"     369";"      78";"     291";"       1"
"11644";"A028726";"GM1652";"2016JJ00";"     531";"     249";"     218";"      33";"     185";"      64"
"11645";"A028726";"GM1652";"2017JJ00";"     516";"     238";"     220";"      56";"     164";"      58"
"11646";"A028726";"GM1652";"2018JJ00";"     446";"     210";"     180";"      37";"     143";"      56"
"11647";"A028726";"GM1652";"2019JJ00";"     426";"     241";"     183";"      33";"     150";"       2"
"11648";"A028726";"GM1652";"2020JJ00";"     430";"     219";"     208";"      67";"     141";"       3"
"11649";"A028726";"GM1652";"2021JJ00";"     351";"     195";"     156";"      27";"     129";"       0"
"11654";"A028726";"GM0907";"2016JJ00";"     284";"     132";"      96";"      30";"      66";"      56"
"11655";"A028726";"GM0907";"2017JJ00";"     271";"     135";"     108";"      22";"      86";"      28"
"11656";"A028726";"GM0907";"2018JJ00";"     276";"     124";"     135";"      31";"     104";"      17"
"11657";"A028726";"GM0907";"2019JJ00";"     255";"     130";"     116";"      42";"      74";"       9"
"11658";"A028726";"GM0907";"2020JJ00";"     284";"     125";"     154";"      69";"      85";"       5"
"11659";"A028726";"GM0907";"2021JJ00";"     302";"     117";"     182";"     101";"      81";"       3"
